contrast-1-0,correlation-1-0,dissimilarity-1-0,contrast-1-45,correlation-1-45,dissimilarity-1-45,contrast-1-90,correlation-1-90,dissimilarity-1-90,contrast-1-135,correlation-1-135,dissimilarity-1-135,Class
19.07468412,0.99518748,1.57939346,35.02251054,0.99117637,2.11289073,24.69214949,0.99377262,1.70214687,35.38584892,0.99108483,2.09059073,1
5.75496583,0.99819772,0.92022856,15.36220261,0.99519581,1.37830806,10.12189584,0.99683145,1.08802206,13.87607999,0.99566056,1.32772212,1
15.69160958,0.99510704,1.43553874,32.44455905,0.9898973,2.01745755,25.0365593,0.99219637,1.66110399,33.27341983,0.9896392,1.99072845,1
16.30086164,0.99494017,1.4060909,36.66561589,0.98863507,2.01004031,29.80201452,0.99075326,1.68191482,38.52319915,0.98805929,2.00342468,1
12.79580132,0.99652269,1.36669212,26.56625582,0.9927905,1.83743889,18.54122423,0.99496327,1.46905482,24.95173194,0.99322865,1.81615683,1
11.73265914,0.99564378,1.28002252,25.72958377,0.99046003,1.85140416,20.16739528,0.99251521,1.54058178,27.78280244,0.98969874,1.87506591,1
10.14687664,0.99684533,1.21978077,19.73782965,0.99387194,1.6240021,13.09936026,0.99592901,1.28125772,20.68694045,0.99357726,1.67609467,1
17.52695239,0.99483019,1.42067404,33.51093173,0.99012958,1.89363025,23.88885009,0.99295676,1.52789889,32.3015667,0.99048579,1.86695524,1
13.15400043,0.99494193,1.21298482,22.88776407,0.9912115,1.6058376,16.79783384,0.99354385,1.27759214,25.36557514,0.99026007,1.61551671,1
22.7764992,0.99328433,1.57538608,40.67139902,0.98802521,2.04738919,28.43104859,0.99162083,1.63857035,39.50710722,0.98836801,2.02688169,1
7.69194514,0.99692965,1.01013222,18.96792238,0.99243936,1.51135088,15.1084123,0.99397192,1.24697879,18.92001553,0.99245846,1.4633011,1
12.82027562,0.99557411,1.25756156,30.43593072,0.9895077,1.78494455,24.04858625,0.99170146,1.48983285,29.20500354,0.98993204,1.76122678,1
18.97220872,0.99446466,1.57149442,37.30501069,0.98913125,2.14900341,27.74741673,0.99190776,1.76782435,35.46375695,0.98966769,2.09820113,1
15.61494878,0.99589524,1.45118254,35.1092671,0.9907835,2.0373257,22.8495011,0.99399607,1.57685555,31.46811071,0.99173934,1.98762635,1
14.42205676,0.99620894,1.35126238,32.09770085,0.99157457,1.9580675,22.17260426,0.99417407,1.59524131,29.09477259,0.99236282,1.91449317,1
12.03749923,0.99601242,1.20862068,31.64056533,0.9895337,1.72564722,25.7005263,0.99149032,1.39364814,30.00659246,0.9900742,1.64721574,1
14.44198564,0.99577593,1.2829056,24.86191384,0.99273854,1.67191088,18.02001019,0.99473166,1.32370895,27.65395306,0.99192307,1.68183723,1
19.37014602,0.99446018,1.5419193,33.5092899,0.99042973,1.99303668,21.89172853,0.99374143,1.55436049,32.32928476,0.99076673,1.97780817,1
6.50064604,0.99735217,1.04257498,16.35119458,0.99334938,1.47728181,13.19090127,0.99462977,1.2284522,16.26468719,0.99338456,1.49548109,1
8.39742626,0.99708848,1.10825889,19.24599923,0.99333678,1.60165188,14.52059668,0.99496765,1.27648861,19.81295428,0.99314049,1.56222077,1
7.23168333,0.99639841,1.04404641,16.91598048,0.99158786,1.42155403,13.58040344,0.99323987,1.15459084,16.96280565,0.99156457,1.44260044,1
8.18223526,0.99606154,1.05966514,17.35561209,0.99165848,1.49293141,13.59606317,0.99345889,1.19110963,18.21249804,0.99124664,1.44184326,1
11.64324146,0.9959048,1.23128413,24.08804299,0.99153997,1.65462138,18.34484389,0.9935505,1.34748696,24.30295936,0.99146448,1.66224916,1
5.18928577,0.99744755,0.90298027,12.1380823,0.99403851,1.29817293,9.38778321,0.99538467,1.03292073,12.35414409,0.99393239,1.24960161,1
6.83915348,0.99679421,1.06217023,14.8889713,0.99303105,1.48657654,11.00434081,0.99484434,1.15751559,15.12170836,0.99292212,1.44515398,1
15.71310824,0.99516028,1.44123546,31.50500953,0.99030977,1.96660119,23.96523491,0.9926217,1.62666301,33.00812033,0.98984745,2.00483473,1
15.99538901,0.99537591,1.38612538,33.32513188,0.99037963,1.88306262,24.39627963,0.99295027,1.50390866,33.91544157,0.99020922,1.87956841,1
13.82509874,0.99632804,1.38854948,27.66251958,0.99266324,1.8458026,18.73620007,0.99502571,1.43592766,25.95413868,0.99311634,1.84010639,1
18.44656963,0.99384045,1.52415224,44.4151103,0.98519067,2.26020208,33.79277534,0.98872049,1.87140002,41.28005864,0.98623599,2.19069832,1
12.38004682,0.99577203,1.29903538,23.42252947,0.9920124,1.68842196,18.36268752,0.9937316,1.35796858,24.96113097,0.9914877,1.6973072,1
12.03624765,0.99679497,1.28149974,23.14415323,0.99384596,1.66993875,17.57063951,0.99532315,1.32376489,24.15892589,0.99357614,1.65195002,1
9.88528457,0.99715778,1.13408891,19.42277478,0.99442377,1.512392,14.81006914,0.99574358,1.19485044,19.38294769,0.9944352,1.47383975,1
12.04962935,0.99545875,1.20359507,23.42049746,0.99118605,1.61739033,17.0575399,0.99357413,1.31685818,24.11649118,0.99092413,1.65738739,1
9.35114667,0.99613689,1.08122937,21.28765552,0.99121835,1.50818311,17.02900242,0.99296812,1.20617322,23.20147843,0.99042886,1.49260884,1
10.4368501,0.99635433,1.09458792,21.25922471,0.99258496,1.48505639,15.16755155,0.99470417,1.20107035,21.16777829,0.99261686,1.51448389,1
5.74721914,0.99760291,0.89786402,12.55200468,0.99477255,1.28614503,11.30073157,0.99528867,1.04344672,16.37526004,0.99318031,1.29891465,1
4.63890046,0.99782539,0.86840075,12.3184892,0.99423402,1.23153948,9.438727,0.99557742,0.98276022,11.54994756,0.99459375,1.22948815,1
8.07928739,0.99738571,1.08837437,18.45361619,0.9940375,1.51077721,15.1266688,0.99510748,1.24178332,20.36538777,0.99341979,1.55616722,1
6.18886729,0.9974599,0.89967293,12.54502978,0.99485883,1.28322256,10.77771754,0.99557843,1.02543331,15.91500503,0.99347776,1.26247361,1
20.15641103,0.99506542,1.58128915,39.01326411,0.99046287,2.18011137,33.04672066,0.99191245,1.8736939,43.47043246,0.98937327,2.2131992,1
6.47389421,0.99740825,0.99076838,15.04863892,0.99398425,1.38586823,11.30765372,0.99547515,1.10461168,15.06463233,0.99397786,1.38643225,1
8.67995194,0.99645538,1.06734433,18.43908884,0.99248119,1.47227518,14.14936065,0.99422448,1.15109311,19.52478883,0.99203848,1.43576267,1
6.5191652,0.99739716,0.98726434,16.2542934,0.99351987,1.3809717,12.33981433,0.99507547,1.10742453,15.33892137,0.9938848,1.38715659,1
6.03244469,0.99799926,0.96146518,16.99344424,0.994372,1.41380842,13.27585774,0.99559878,1.13956005,16.38649406,0.99457302,1.38163229,1
11.37620337,0.9963747,1.09625798,21.13968164,0.99327314,1.46751965,18.33408253,0.99415979,1.19106718,28.0489499,0.99107454,1.52824055,1
8.83396587,0.99742239,1.04637601,19.20540145,0.99440447,1.45778453,12.69339,0.99629786,1.15578119,16.93627164,0.99506559,1.44142025,1
10.05905574,0.99649073,1.11058078,20.09604549,0.99299941,1.47228291,14.1018297,0.99508249,1.13243147,19.9501017,0.99305025,1.4498052,1
8.49087638,0.99674759,1.00152543,15.53094668,0.99405962,1.32404827,11.36112676,0.99564997,1.03970976,17.63701124,0.99325408,1.34011315,1
11.3448637,0.99641088,1.19819533,19.25475698,0.99391723,1.51868699,13.56207364,0.99571125,1.14890534,21.24546612,0.99328835,1.50641379,1
10.39806651,0.99674125,1.11923193,19.25269213,0.99397487,1.45731129,14.89599217,0.99533354,1.13236009,21.6993083,0.9932092,1.47088058,1
10.39556142,0.99631745,1.17167685,29.62045574,0.98952219,1.74467128,24.54024417,0.99131019,1.43199392,31.00205133,0.98903347,1.72232685,1
7.76093061,0.99715102,1.07278457,18.90372465,0.99307026,1.57794376,15.21925932,0.99441596,1.30129105,18.95617263,0.99305103,1.54572321,1
20.09636791,0.99409568,1.62411869,38.88624199,0.98859109,2.19342184,24.367092,0.99284367,1.72182715,34.45066089,0.98989245,2.14718,1
21.19753386,0.99474477,1.71226357,49.46084027,0.98775285,2.5142579,36.89547707,0.99085531,2.05036887,46.86994145,0.98839439,2.44528532,1
13.82345375,0.99512528,1.23666073,27.66029055,0.99026035,1.64902948,18.59083876,0.99344684,1.27680308,25.72628078,0.99094135,1.61903217,1
12.66143085,0.9968917,1.27609807,26.12097629,0.99359688,1.72387211,18.86145666,0.99537145,1.36737174,26.06865194,0.9936097,1.71987568,1
16.69623986,0.99529839,1.42674296,29.22377456,0.99178276,1.87310344,19.78366735,0.99443113,1.42342998,30.33392053,0.9914706,1.82059751,1
10.68829839,0.99641338,1.13481402,21.13645784,0.9929179,1.62523831,17.58077579,0.9941031,1.30910259,25.66049143,0.99140205,1.60567341,1
12.89087136,0.99652524,1.39306983,28.7636509,0.99225792,1.93124762,23.08262208,0.99378031,1.58460535,31.48089965,0.99152654,2.00114156,1
10.38503579,0.99650113,1.19604122,23.58856741,0.99206429,1.7486986,19.12325403,0.99355975,1.40753681,26.31661171,0.99114652,1.72903906,1
11.5702949,0.99554702,1.23558078,27.9463699,0.98926037,1.78254168,20.1826653,0.99223565,1.42312708,25.30742709,0.9902745,1.74123501,1
12.07401108,0.99379894,1.21654864,24.94736273,0.98720612,1.67238605,18.51750795,0.99049375,1.348822,25.39427637,0.98697692,1.6886325,1
8.63652072,0.9957489,1.05761131,22.50273994,0.98894038,1.55171495,16.8603975,0.99170542,1.23189784,21.69189686,0.98933889,1.50371152,1
19.58679688,0.99406761,1.57340168,41.17185584,0.98754806,2.19351455,29.41106155,0.99109534,1.76818512,41.08325655,0.98757485,2.20886089,1
22.24868092,0.99581329,1.75624441,48.28460363,0.99092508,2.48970955,36.84021368,0.99306924,2.01560957,52.17686633,0.99019354,2.51078107,1
14.33532352,0.99516,1.28086334,33.95407301,0.98855327,1.87315173,25.71180084,0.99132263,1.50739289,35.16882327,0.98814375,1.85329903,1
17.00855087,0.99510695,1.34048412,36.02898324,0.98965047,1.86624829,25.51107583,0.99266376,1.50038778,34.02824538,0.99022519,1.87500217,1
14.47828535,0.99693179,1.27456494,39.29541657,0.99168492,1.8342827,30.78029888,0.99347955,1.47674288,37.71399405,0.99201955,1.80458478,1
14.90833565,0.99600182,1.36869774,27.9353638,0.99251919,1.80133588,22.18934243,0.99405151,1.45616164,31.10362884,0.99167076,1.823943,1
10.99174998,0.99754079,1.18951526,22.80698572,0.99490483,1.61489281,16.81615786,0.99623908,1.26852852,22.04020181,0.99507613,1.57014601,1
9.32278264,0.99552742,1.1307565,21.6231271,0.98964181,1.57600447,16.41205897,0.99212971,1.2828725,21.6336928,0.98963675,1.61348083,1
9.63168603,0.99623714,1.14829021,24.49553131,0.99044433,1.68345975,19.83999954,0.99225226,1.36362128,24.62946845,0.99039209,1.63898917,1
23.86880959,0.99242277,1.65393101,53.62561496,0.98300109,2.42122566,38.13223083,0.98789987,1.9692709,50.62164752,0.98395332,2.37442946,1
24.80435219,0.99217039,1.69219198,51.54359269,0.98375348,2.41163734,34.40634453,0.98914408,1.91563966,46.25843469,0.98541936,2.3359989,1
19.44543954,0.99356321,1.45866503,38.12534165,0.98739818,2.02030662,25.97141429,0.99140651,1.61909842,37.45016254,0.98762135,2.00040177,1
24.48546507,0.99257966,1.64921588,48.08767213,0.98544802,2.24728952,32.01633111,0.99030139,1.76843785,45.5184243,0.98622551,2.20926652,1
19.66642946,0.99304552,1.39216537,32.53807225,0.98851054,1.82787954,23.21524841,0.99179393,1.50355561,38.09073174,0.98654985,1.93849681,1
19.04477344,0.99336599,1.44790606,41.32885209,0.98562433,2.02567832,28.76265588,0.98998502,1.63372407,36.32836147,0.98736368,1.96180702,1
19.58296307,0.99431096,1.59939754,45.97685977,0.98666225,2.38026474,35.11580326,0.98980275,1.96645612,44.08748476,0.98721035,2.32249915,1
19.7294463,0.99492436,1.60093647,48.739485,0.98747919,2.38244549,36.03530336,0.99073327,1.92359589,46.77142934,0.98798477,2.32412746,1
23.31322511,0.99356213,1.79158374,40.98738683,0.98869705,2.33723125,26.19356942,0.99276942,1.80768845,39.59406467,0.98908128,2.309349,1
23.03927921,0.99312437,1.59400552,50.82509421,0.98485373,2.29389256,34.87280837,0.98959723,1.83269154,47.64929218,0.98580014,2.24571915,1
21.61281396,0.99336749,1.58446149,48.87913187,0.98502166,2.32548149,36.81564854,0.98870695,1.93667428,46.72828961,0.98568075,2.28984592,1
28.75929333,0.99383564,1.81082994,68.58766344,0.98531933,2.63178441,50.18411224,0.98924791,2.17042999,63.88022901,0.98632692,2.57031405,1
24.76859437,0.99337302,1.63778194,43.44508444,0.98839273,2.18907194,32.35989204,0.99134548,1.81182283,52.3119431,0.98602377,2.31854135,1
18.70412925,0.99302724,1.48722577,42.07339781,0.98433732,2.14760108,31.04355283,0.988432,1.75853308,41.76064731,0.98445375,2.15130004,1
26.08648832,0.99211169,1.82460505,44.2853666,0.98662715,2.3412663,31.34448504,0.99052572,1.88685524,48.44795089,0.98537017,2.41040886,1
25.5404633,0.99216272,1.73638881,44.3954469,0.98639623,2.26502715,31.80733733,0.99024379,1.85395959,47.74572398,0.98536963,2.33299917,1
17.47943858,0.99477515,1.51247339,35.82517727,0.98930616,2.03675782,24.91717149,0.99255496,1.62457364,34.19361693,0.98979318,2.02020038,1
16.04950592,0.99513394,1.34282337,34.89504223,0.98943498,1.98078279,23.0020971,0.99302908,1.58187546,35.17282548,0.98935087,1.98282639,1
19.12410133,0.99609024,1.61001188,56.52866743,0.98845928,2.54401956,41.31032766,0.99155797,2.10118533,48.60191651,0.99007758,2.42741828,1
24.87813377,0.99280521,1.75088131,47.42552148,0.98630345,2.3404647,33.47756475,0.99032193,1.90522171,47.94563011,0.98615324,2.3911704,1
24.15120028,0.9934186,1.64053581,43.78154885,0.98808589,2.17114695,27.88811119,0.99240352,1.68976494,42.12636731,0.98853631,2.12856544,1
29.66696944,0.99211801,1.92684709,50.82613147,0.98651538,2.52217928,33.16835026,0.99119156,1.99360261,49.7541495,0.98679978,2.50746263,1
21.97485652,0.99448142,1.62113148,38.7014678,0.99029466,2.1206093,27.81733277,0.9930171,1.70479959,45.00669676,0.98871347,2.21425771,1
27.77311858,0.9921717,1.82847743,48.55583885,0.98633342,2.38585664,30.14559475,0.99150671,1.84219309,44.63362326,0.98743737,2.32041884,1
28.74087445,0.99272956,1.82726249,48.75401429,0.98768473,2.36902492,36.35440911,0.99080761,1.95678286,49.03609143,0.98761347,2.37947666,1
19.49558379,0.99433111,1.63141026,44.37706413,0.98711454,2.43527012,32.54202679,0.99054141,2.00220706,44.16196039,0.987177,2.42167958,1
27.16522417,0.99280003,1.88982227,62.72030642,0.98339999,2.75085231,48.06894563,0.98726503,2.27022047,64.9392057,0.98281272,2.79093822,1
23.25929911,0.99412654,1.72672714,52.85887741,0.98667123,2.50882246,40.3278877,0.98982059,2.06989289,53.22564239,0.98657875,2.49069079,1
23.43216005,0.99407953,1.74451541,51.50401091,0.98700535,2.49743777,38.45112051,0.99028902,2.02488347,53.30377062,0.98655126,2.5061086,1
8.55400313,0.99767736,1.08059682,19.01083226,0.99484559,1.56363661,11.50405336,0.99687767,1.18746334,18.56742442,0.99496581,1.53160342,1
29.54164931,0.99258195,1.93374333,50.17900845,0.98741745,2.49498274,34.64196004,0.99130448,2.00697424,50.01729337,0.987458,2.49645074,1
25.0789904,0.9943254,1.75023527,47.43432172,0.9892826,2.38159559,35.06142927,0.99207,1.95418995,49.09522844,0.98890734,2.38567701,1
25.75960381,0.99299464,1.73679765,49.41430677,0.98658107,2.33736646,35.91502423,0.99023687,1.89427321,51.89737364,0.98590677,2.38149902,1
34.47910688,0.99176289,2.0567435,62.81524513,0.98501474,2.75397952,43.27410213,0.98966603,2.20144655,63.84917899,0.98476808,2.75388874,1
19.23049539,0.99565186,1.60164229,39.35875862,0.9911132,2.18847315,28.13087457,0.9936419,1.76433626,37.19651815,0.99160142,2.14505527,1
35.33771869,0.99222,2.1468535,65.10355158,0.98568668,2.87225741,46.50024887,0.98976658,2.31240161,68.01223458,0.98504719,2.89072517,1
27.90443241,0.99287998,1.83823166,54.48901998,0.98611714,2.53492572,38.81606718,0.99009971,2.07626134,52.57343354,0.98660519,2.52147039,1
25.35815668,0.99363948,1.73584884,59.08202421,0.98520216,2.49368666,44.76359543,0.98877676,2.087042,55.21103391,0.9861717,2.47765847,1
34.05985027,0.99081453,1.95469044,60.5279315,0.98370013,2.52197839,41.70756999,0.98875648,2.01706422,57.47253015,0.98452294,2.50625346,1
23.58183491,0.99613772,1.78257776,47.00195861,0.99231256,2.42730818,32.62582186,0.99465848,1.95617515,42.23021442,0.99309301,2.3593632,1
22.36097033,0.99439933,1.67899542,41.0763705,0.98972605,2.26602963,28.55815919,0.99284998,1.79416054,43.34464462,0.98915872,2.25216288,1
24.44717131,0.99278334,1.75145793,46.81669381,0.98619997,2.34043379,30.30177144,0.99105851,1.82170831,41.51488952,0.98776277,2.26323851,1
28.62364042,0.99353467,1.94373669,55.34460406,0.98751624,2.60165188,39.28641267,0.99112955,2.10000077,53.39400981,0.98795622,2.57408835,1
22.48424627,0.99300913,1.64824007,50.94566681,0.98418245,2.32541582,36.76808479,0.98857263,1.87734597,47.12663966,0.98536818,2.26915685,1
16.28673555,0.99402113,1.42423594,36.25842697,0.9867085,2.05546896,27.51617098,0.98990309,1.67707433,36.005194,0.98680133,2.02747661,1
27.13027053,0.99463599,1.84573922,51.43124666,0.98984564,2.44663935,33.56205434,0.99336684,1.94043825,45.6594677,0.99098519,2.40068532,1
13.01904949,0.99638301,1.27731494,27.89198456,0.99226211,1.7774771,21.1374456,0.99413029,1.45797128,30.28506335,0.99159821,1.80678291,1
19.40801359,0.99545732,1.56423177,46.77408526,0.98906768,2.26655309,34.23314028,0.99199068,1.830961,46.13016092,0.98921818,2.2716988,1
15.7200334,0.99622702,1.39449883,39.07700985,0.99063472,2.14126746,30.3839633,0.99271078,1.7847458,41.69491011,0.9900073,2.17194662,1
17.6706644,0.99540764,1.48526837,39.33146937,0.98979287,2.20195166,26.40672074,0.9931403,1.74615307,37.31453527,0.99031629,2.13570453,1
21.77317836,0.99581723,1.66614019,43.86350739,0.99158543,2.35690044,31.05546016,0.99403645,1.87693118,48.43948095,0.9907076,2.40540415,1
21.65108265,0.99530748,1.620551,40.71109862,0.99118909,2.15857241,28.45112244,0.99383635,1.74187207,40.23875004,0.99129132,2.18772563,1
26.85271645,0.99280301,1.77558124,44.26297968,0.98815367,2.28480645,26.45169735,0.99291389,1.73641615,44.05007408,0.9882106,2.28594607,1
29.93178592,0.99434192,1.88038045,51.03046669,0.99036721,2.51854985,36.59294357,0.99308578,2.02465582,54.71687402,0.98967135,2.47908204,1
26.33873692,0.99430775,1.92428029,48.52591687,0.98952683,2.586603,34.04719911,0.99264465,2.04614574,53.58107871,0.98843579,2.62802943,1
26.31966622,0.99289551,1.74105765,53.33911067,0.98562284,2.42150187,39.48300523,0.98934714,2.00710157,53.1920427,0.98566248,2.4343024,1
20.40679479,0.99608211,1.55664129,41.89631707,0.9919679,2.21133331,30.63634013,0.99412064,1.80034958,41.9684188,0.99195407,2.16592205,1
9.16603413,0.99677637,1.04949628,18.23544898,0.99359602,1.44753754,12.83044782,0.99548974,1.15313426,19.53669697,0.99313904,1.44948263,1
18.95688505,0.99465396,1.54403676,39.91699648,0.98875943,2.18838237,29.28340497,0.99174525,1.8118074,38.88048977,0.98905131,2.18790913,1
10.74345282,0.9960698,1.18778927,28.00290122,0.98977103,1.76053914,20.4592523,0.99251884,1.37456978,26.95368476,0.99015429,1.6908345,1
20.76705738,0.99581527,1.6116993,36.9752527,0.99255996,2.15298631,24.92099719,0.99498024,1.70625617,36.17502168,0.99272098,2.11437032,1
25.95933614,0.99361181,1.75496776,46.41235588,0.9885951,2.31901845,31.71591786,0.99219836,1.80578621,48.21449143,0.98815226,2.29317981,1
16.81696828,0.9964806,1.52819819,32.31469173,0.99324695,2.09483633,24.75564499,0.99482125,1.70582402,36.44187996,0.99238445,2.09407336,1
25.97073344,0.99354911,1.7505824,57.20288654,0.98581195,2.51344664,44.71588506,0.9888974,2.09331978,61.26818527,0.98480364,2.55814708,1
20.65678322,0.99548334,1.69364798,44.91066672,0.99019396,2.41040886,32.86747399,0.99281631,1.98089463,45.43384848,0.99007973,2.45124615,1
22.36017966,0.99384424,1.69350528,54.10303006,0.98512639,2.44229911,42.02771368,0.98843471,1.99621674,54.78649947,0.98493849,2.43157695,1
12.30600296,0.99519888,1.35542982,25.27772723,0.99015203,1.85471487,18.81511799,0.99266271,1.50492152,27.21508056,0.98939726,1.91684003,1
12.35530832,0.99535816,1.29958692,27.08197978,0.98983995,1.8912776,19.72419434,0.99259305,1.52272271,26.76897818,0.98995738,1.83678602,1
25.40433406,0.99526368,1.87155767,45.16125537,0.99159209,2.45804336,33.98748688,0.99366589,1.97062909,48.28094137,0.99101128,2.43139152,1
22.03167909,0.99488877,1.62455452,39.78098097,0.99078418,2.14329368,27.97606186,0.99351236,1.68557847,41.81839359,0.99031218,2.16529235,1
14.12979034,0.99438778,1.4020411,28.16662321,0.98882867,1.90990568,20.72647086,0.99177136,1.55149556,28.09098284,0.98885867,1.92519987,1
16.53373677,0.99560115,1.47768753,33.2699797,0.99116111,1.99427675,22.89686227,0.99391081,1.56991218,32.36658921,0.99140111,1.98476762,1
15.7740751,0.99551072,1.41288685,30.91021666,0.99121564,1.86514729,22.13393243,0.9937034,1.47640141,29.85048666,0.99151681,1.82270679,1
11.07276914,0.99641863,1.26203369,26.45533722,0.9914554,1.85032248,20.96764261,0.9932212,1.51788415,26.36804948,0.99148359,1.80731023,1
17.27329214,0.99505168,1.53557268,40.33246606,0.98845948,2.22918103,31.27870146,0.99104158,1.81254051,43.35173349,0.98759557,2.23067993,1
